,State,Year,Quater,User_brand,User_count,User_percentage
6204,Uttar Pradesh,2018,4,Xiaomi,2709697,26.20
6205,Uttar Pradesh,2018,4,Samsung,2031840,19.65
6206,Uttar Pradesh,2018,4,Vivo,1430827,13.84
6207,Uttar Pradesh,2018,4,Oppo,1108153,10.72
6208,Uttar Pradesh,2018,4,Realme,574980,5.56
6209,Uttar Pradesh,2018,4,Motorola,268317,2.59
6210,Uttar Pradesh,2018,4,Apple,252995,2.45
6211,Uttar Pradesh,2018,4,Lenovo,213292,2.06
6212,Uttar Pradesh,2018,4,Huawei,190126,1.84
6213,Uttar Pradesh,2018,4,Micromax,172058,1.66
6214,Uttar Pradesh,2018,4,Others,1389679,13.44
6215,Uttar Pradesh,2019,1,Xiaomi,3280805,26.33
6216,Uttar Pradesh,2019,1,Samsung,2437713,19.57
6217,Uttar Pradesh,2019,1,Vivo,1788502,14.36
6218,Uttar Pradesh,2019,1,Oppo,1383225,11.10
6219,Uttar Pradesh,2019,1,Realme,691671,5.55
6220,Uttar Pradesh,2019,1,Motorola,304547,2.44
6221,Uttar Pradesh,2019,1,Apple,291356,2.34
6222,Uttar Pradesh,2019,1,Lenovo,239614,1.92
6223,Uttar Pradesh,2019,1,Huawei,238494,1.91
6224,Uttar Pradesh,2019,1,Micromax,193730,1.55
6225,Uttar Pradesh,2019,1,Others,1609004,12.91
6226,Uttar Pradesh,2019,2,Xiaomi,3793613,26.50
6227,Uttar Pradesh,2019,2,Samsung,2800147,19.56
6228,Uttar Pradesh,2019,2,Vivo,2108136,14.73
6229,Uttar Pradesh,2019,2,Oppo,1629815,11.38
6230,Uttar Pradesh,2019,2,Realme,799307,5.58
6231,Uttar Pradesh,2019,2,Motorola,337246,2.36
6232,Uttar Pradesh,2019,2,Apple,326624,2.28
6233,Uttar Pradesh,2019,2,Huawei,277343,1.94
6234,Uttar Pradesh,2019,2,Lenovo,265048,1.85
6235,Uttar Pradesh,2019,2,OnePlus,204119,1.43
6236,Uttar Pradesh,2019,2,Others,1774951,12.40
6237,Uttar Pradesh,2019,3,Xiaomi,4276054,26.65
6238,Uttar Pradesh,2019,3,Samsung,3115702,19.42
6239,Uttar Pradesh,2019,3,Vivo,2426158,15.12
6240,Uttar Pradesh,2019,3,Oppo,1858877,11.59
6241,Uttar Pradesh,2019,3,Realme,927058,5.78
6242,Uttar Pradesh,2019,3,Motorola,359128,2.24
6243,Uttar Pradesh,2019,3,Apple,358210,2.23
6244,Uttar Pradesh,2019,3,Huawei,316534,1.97
6245,Uttar Pradesh,2019,3,Lenovo,264892,1.65
6246,Uttar Pradesh,2019,3,OnePlus,220254,1.37
6247,Uttar Pradesh,2019,3,Others,1921740,11.98
6248,Uttar Pradesh,2019,4,Xiaomi,4790187,26.69
6249,Uttar Pradesh,2019,4,Samsung,3450916,19.23
6250,Uttar Pradesh,2019,4,Vivo,2793452,15.56
6251,Uttar Pradesh,2019,4,Oppo,2124897,11.84
6252,Uttar Pradesh,2019,4,Realme,1090479,6.08
6253,Uttar Pradesh,2019,4,Motorola,383839,2.14
6254,Uttar Pradesh,2019,4,Apple,383829,2.14
6255,Uttar Pradesh,2019,4,Huawei,355084,1.98
6256,Uttar Pradesh,2019,4,Lenovo,277318,1.54
6257,Uttar Pradesh,2019,4,OnePlus,232862,1.30
6258,Uttar Pradesh,2019,4,Others,2066679,11.51
6259,Uttar Pradesh,2020,1,Xiaomi,5356063,26.60
6260,Uttar Pradesh,2020,1,Samsung,3822401,18.98
6261,Uttar Pradesh,2020,1,Vivo,3239764,16.09
6262,Uttar Pradesh,2020,1,Oppo,2429781,12.07
6263,Uttar Pradesh,2020,1,Realme,1288049,6.40
6264,Uttar Pradesh,2020,1,Apple,410932,2.04
6265,Uttar Pradesh,2020,1,Motorola,407644,2.02
6266,Uttar Pradesh,2020,1,Huawei,396726,1.97
6267,Uttar Pradesh,2020,1,Lenovo,297610,1.48
6268,Uttar Pradesh,2020,1,Lava,254946,1.27
6269,Uttar Pradesh,2020,1,Others,2232340,11.09
6270,Uttar Pradesh,2020,2,Xiaomi,5953474,26.46
6271,Uttar Pradesh,2020,2,Samsung,4228987,18.80
6272,Uttar Pradesh,2020,2,Vivo,3723388,16.55
6273,Uttar Pradesh,2020,2,Oppo,2771946,12.32
6274,Uttar Pradesh,2020,2,Realme,1489668,6.62
6275,Uttar Pradesh,2020,2,Huawei,436831,1.94
6276,Uttar Pradesh,2020,2,Motorola,435375,1.94
6277,Uttar Pradesh,2020,2,Apple,435004,1.93
6278,Uttar Pradesh,2020,2,Lenovo,314998,1.40
6279,Uttar Pradesh,2020,2,Lava,264264,1.17
6280,Uttar Pradesh,2020,2,Others,2444584,10.87
6281,Uttar Pradesh,2020,3,Xiaomi,6521651,26.26
6282,Uttar Pradesh,2020,3,Samsung,4643207,18.69
6283,Uttar Pradesh,2020,3,Vivo,4251520,17.12
6284,Uttar Pradesh,2020,3,Oppo,3101714,12.49
6285,Uttar Pradesh,2020,3,Realme,1710132,6.89
6286,Uttar Pradesh,2020,3,Huawei,472712,1.90
6287,Uttar Pradesh,2020,3,Apple,463651,1.87
6288,Uttar Pradesh,2020,3,Motorola,461063,1.86
6289,Uttar Pradesh,2020,3,Lenovo,332545,1.34
6290,Uttar Pradesh,2020,3,Lava,281022,1.13
6291,Uttar Pradesh,2020,3,Others,2598899,10.46
6292,Uttar Pradesh,2020,4,Xiaomi,7082855,25.99
6293,Uttar Pradesh,2020,4,Samsung,5086075,18.67
6294,Uttar Pradesh,2020,4,Vivo,4769619,17.50
6295,Uttar Pradesh,2020,4,Oppo,3433564,12.60
6296,Uttar Pradesh,2020,4,Realme,1937082,7.11
6297,Uttar Pradesh,2020,4,Huawei,507500,1.86
6298,Uttar Pradesh,2020,4,Apple,499152,1.83
6299,Uttar Pradesh,2020,4,Motorola,484675,1.78
6300,Uttar Pradesh,2020,4,Lenovo,348680,1.28
6301,Uttar Pradesh,2020,4,Lava,304244,1.12
6302,Uttar Pradesh,2020,4,Others,2795688,10.26
6303,Uttar Pradesh,2021,1,Xiaomi,7599834,25.78
6304,Uttar Pradesh,2021,1,Samsung,5451884,18.49
6305,Uttar Pradesh,2021,1,Vivo,5294031,17.96
6306,Uttar Pradesh,2021,1,Oppo,3737603,12.68
6307,Uttar Pradesh,2021,1,Realme,2177149,7.38
6308,Uttar Pradesh,2021,1,Apple,536023,1.82
6309,Uttar Pradesh,2021,1,Huawei,533694,1.81
6310,Uttar Pradesh,2021,1,Motorola,498264,1.69
6311,Uttar Pradesh,2021,1,Lenovo,351633,1.19
6312,Uttar Pradesh,2021,1,Tecno,329255,1.12
6313,Uttar Pradesh,2021,1,Others,2972705,10.08
6314,Uttar Pradesh,2021,2,Xiaomi,8037309,25.39
6315,Uttar Pradesh,2021,2,Vivo,5805913,18.34
6316,Uttar Pradesh,2021,2,Samsung,5762770,18.21
6317,Uttar Pradesh,2021,2,Oppo,4047089,12.79
6318,Uttar Pradesh,2021,2,Realme,2533804,8.01
6319,Uttar Pradesh,2021,2,Apple,578403,1.83
6320,Uttar Pradesh,2021,2,Huawei,526688,1.66
6321,Uttar Pradesh,2021,2,Motorola,501525,1.58
6322,Uttar Pradesh,2021,2,Tecno,419917,1.33
6323,Uttar Pradesh,2021,2,Infinix,384335,1.21
6324,Uttar Pradesh,2021,2,Others,3054141,9.65
6325,Uttar Pradesh,2021,3,Xiaomi,8522940,24.96
6326,Uttar Pradesh,2021,3,Vivo,6444391,18.87
6327,Uttar Pradesh,2021,3,Samsung,6016111,17.62
6328,Uttar Pradesh,2021,3,Oppo,4436027,12.99
6329,Uttar Pradesh,2021,3,Realme,2937420,8.60
6330,Uttar Pradesh,2021,3,Apple,619775,1.81
6331,Uttar Pradesh,2021,3,Huawei,541464,1.59
6332,Uttar Pradesh,2021,3,Tecno,528922,1.55
6333,Uttar Pradesh,2021,3,Infinix,513712,1.50
6334,Uttar Pradesh,2021,3,Motorola,501403,1.47
6335,Uttar Pradesh,2021,3,Others,3089717,9.05
6336,Uttar Pradesh,2021,4,Xiaomi,8926080,24.38
6337,Uttar Pradesh,2021,4,Vivo,7025228,19.19
6338,Uttar Pradesh,2021,4,Samsung,6308300,17.23
6339,Uttar Pradesh,2021,4,Oppo,4798699,13.10
6340,Uttar Pradesh,2021,4,Realme,3440284,9.40
6341,Uttar Pradesh,2021,4,Apple,710181,1.94
6342,Uttar Pradesh,2021,4,Infinix,635941,1.74
6343,Uttar Pradesh,2021,4,Tecno,627147,1.71
6344,Uttar Pradesh,2021,4,Huawei,526724,1.44
6345,Uttar Pradesh,2021,4,Motorola,511474,1.40
6346,Uttar Pradesh,2021,4,Others,3107597,8.49
6347,Uttar Pradesh,2022,1,Xiaomi,9273651,23.78
6348,Uttar Pradesh,2022,1,Vivo,7577324,19.43
6349,Uttar Pradesh,2022,1,Samsung,6602107,16.93
6350,Uttar Pradesh,2022,1,Oppo,5167492,13.25
6351,Uttar Pradesh,2022,1,Realme,3918711,10.05
6352,Uttar Pradesh,2022,1,Apple,775546,1.99
6353,Uttar Pradesh,2022,1,Tecno,756173,1.94
6354,Uttar Pradesh,2022,1,Infinix,719048,1.84
6355,Uttar Pradesh,2022,1,OnePlus,534457,1.37
6356,Uttar Pradesh,2022,1,Huawei,526680,1.35
6357,Uttar Pradesh,2022,1,Others,3148503,8.07
6358,Uttarakhand,2018,1,Xiaomi,109199,22.61
6359,Uttarakhand,2018,1,Samsung,99491,20.60
6360,Uttarakhand,2018,1,Vivo,57719,11.95
6361,Uttarakhand,2018,1,Oppo,55507,11.49
6362,Uttarakhand,2018,1,Realme,25160,5.21
6363,Uttarakhand,2018,1,Motorola,16760,3.47
6364,Uttarakhand,2018,1,Apple,16447,3.40
6365,Uttarakhand,2018,1,Micromax,12872,2.66
6366,Uttarakhand,2018,1,Lenovo,12351,2.56
6367,Uttarakhand,2018,1,OnePlus,12126,2.51
6368,Uttarakhand,2018,1,Others,65411,13.54
6369,Uttarakhand,2018,2,Xiaomi,148934,22.94
6370,Uttarakhand,2018,2,Samsung,132854,20.47
6371,Uttarakhand,2018,2,Vivo,81924,12.62
6372,Uttarakhand,2018,2,Oppo,76967,11.86
6373,Uttarakhand,2018,2,Realme,33273,5.13
6374,Uttarakhand,2018,2,Motorola,21520,3.32
6375,Uttarakhand,2018,2,Apple,21104,3.25
6376,Uttarakhand,2018,2,Micromax,16731,2.58
6377,Uttarakhand,2018,2,Lenovo,15806,2.43
6378,Uttarakhand,2018,2,OnePlus,14859,2.29
6379,Uttarakhand,2018,2,Others,85170,13.12
6380,Uttarakhand,2018,3,Xiaomi,189290,23.35
6381,Uttarakhand,2018,3,Samsung,164714,20.32
6382,Uttarakhand,2018,3,Vivo,108621,13.40
6383,Uttarakhand,2018,3,Oppo,99036,12.22
6384,Uttarakhand,2018,3,Realme,41434,5.11
6385,Uttarakhand,2018,3,Motorola,25626,3.16
6386,Uttarakhand,2018,3,Apple,25218,3.11
6387,Uttarakhand,2018,3,Micromax,18376,2.27
6388,Uttarakhand,2018,3,Lenovo,18008,2.22
6389,Uttarakhand,2018,3,OnePlus,17604,2.17
6390,Uttarakhand,2018,3,Others,102685,12.67
6391,Uttarakhand,2018,4,Xiaomi,238404,23.56
6392,Uttarakhand,2018,4,Samsung,205071,20.26
6393,Uttarakhand,2018,4,Vivo,143029,14.13
6394,Uttarakhand,2018,4,Oppo,129035,12.75
6395,Uttarakhand,2018,4,Realme,51951,5.13
6396,Uttarakhand,2018,4,Apple,30805,3.04
6397,Uttarakhand,2018,4,Motorola,30636,3.03
6398,Uttarakhand,2018,4,Lenovo,20723,2.05
6399,Uttarakhand,2018,4,OnePlus,20523,2.03
6400,Uttarakhand,2018,4,Micromax,19828,1.96
6401,Uttarakhand,2018,4,Others,122098,12.06
6402,Uttarakhand,2019,1,Xiaomi,288999,23.59
6403,Uttarakhand,2019,1,Samsung,246222,20.10
6404,Uttarakhand,2019,1,Vivo,179843,14.68
6405,Uttarakhand,2019,1,Oppo,161697,13.20
6406,Uttarakhand,2019,1,Realme,62779,5.13
6407,Uttarakhand,2019,1,Apple,36034,2.94
6408,Uttarakhand,2019,1,Motorola,34677,2.83
6409,Uttarakhand,2019,1,Lenovo,23534,1.92
6410,Uttarakhand,2019,1,OnePlus,23403,1.91
6411,Uttarakhand,2019,1,Huawei,23098,1.89
6412,Uttarakhand,2019,1,Others,144669,11.81
6413,Uttarakhand,2019,2,Xiaomi,334492,23.65
6414,Uttarakhand,2019,2,Samsung,283331,20.03
6415,Uttarakhand,2019,2,Vivo,213754,15.11
6416,Uttarakhand,2019,2,Oppo,191460,13.54
6417,Uttarakhand,2019,2,Realme,72734,5.14
6418,Uttarakhand,2019,2,Apple,40988,2.90
6419,Uttarakhand,2019,2,Motorola,38572,2.73
6420,Uttarakhand,2019,2,Huawei,26825,1.90
6421,Uttarakhand,2019,2,Lenovo,26040,1.84
6422,Uttarakhand,2019,2,OnePlus,25583,1.81
6423,Uttarakhand,2019,2,Others,160560,11.35
6424,Uttarakhand,2019,3,Xiaomi,375857,23.70
6425,Uttarakhand,2019,3,Samsung,313937,19.80
6426,Uttarakhand,2019,3,Vivo,246487,15.54
6427,Uttarakhand,2019,3,Oppo,219056,13.81
6428,Uttarakhand,2019,3,Realme,84171,5.31
6429,Uttarakhand,2019,3,Apple,45434,2.86
6430,Uttarakhand,2019,3,Motorola,41204,2.60
6431,Uttarakhand,2019,3,Huawei,30360,1.91
6432,Uttarakhand,2019,3,OnePlus,27837,1.76
6433,Uttarakhand,2019,3,Lenovo,26347,1.66
6434,Uttarakhand,2019,3,Others,175169,11.05
6435,Uttarakhand,2019,4,Xiaomi,414477,23.65
6436,Uttarakhand,2019,4,Samsung,344276,19.64
6437,Uttarakhand,2019,4,Vivo,279712,15.96
6438,Uttarakhand,2019,4,Oppo,247381,14.11
6439,Uttarakhand,2019,4,Realme,97443,5.56
6440,Uttarakhand,2019,4,Apple,49003,2.80
6441,Uttarakhand,2019,4,Motorola,43412,2.48
6442,Uttarakhand,2019,4,Huawei,33443,1.91
6443,Uttarakhand,2019,4,OnePlus,29624,1.69
6444,Uttarakhand,2019,4,Lenovo,27481,1.57
6445,Uttarakhand,2019,4,Others,186425,10.64
6446,Uttarakhand,2020,1,Xiaomi,456579,23.49
6447,Uttarakhand,2020,1,Samsung,378669,19.48
6448,Uttarakhand,2020,1,Vivo,319603,16.44
6449,Uttarakhand,2020,1,Oppo,280495,14.43
6450,Uttarakhand,2020,1,Realme,112983,5.81
6451,Uttarakhand,2020,1,Apple,52810,2.72
6452,Uttarakhand,2020,1,Motorola,45752,2.35
6453,Uttarakhand,2020,1,Huawei,36671,1.89
6454,Uttarakhand,2020,1,OnePlus,31306,1.61
6455,Uttarakhand,2020,1,Lenovo,28932,1.49
6456,Uttarakhand,2020,1,Others,199806,10.28
6457,Uttarakhand,2020,2,Xiaomi,501134,23.32
6458,Uttarakhand,2020,2,Samsung,415942,19.36
6459,Uttarakhand,2020,2,Vivo,362685,16.88
6460,Uttarakhand,2020,2,Oppo,317364,14.77
6461,Uttarakhand,2020,2,Realme,128396,5.98
6462,Uttarakhand,2020,2,Apple,56193,2.62
6463,Uttarakhand,2020,2,Motorola,48462,2.26
6464,Uttarakhand,2020,2,Huawei,39646,1.85
6465,Uttarakhand,2020,2,OnePlus,32449,1.51
6466,Uttarakhand,2020,2,Lenovo,30040,1.40
6467,Uttarakhand,2020,2,Others,216256,10.07
6468,Uttarakhand,2020,3,Xiaomi,546826,23.12
6469,Uttarakhand,2020,3,Samsung,457354,19.33
6470,Uttarakhand,2020,3,Vivo,410741,17.36
6471,Uttarakhand,2020,3,Oppo,354574,14.99
6472,Uttarakhand,2020,3,Realme,146360,6.19
6473,Uttarakhand,2020,3,Apple,60386,2.55
6474,Uttarakhand,2020,3,Motorola,51294,2.17
6475,Uttarakhand,2020,3,Huawei,42576,1.80
6476,Uttarakhand,2020,3,OnePlus,34157,1.44
6477,Uttarakhand,2020,3,Lenovo,31405,1.33
6478,Uttarakhand,2020,3,Others,229765,9.71
6479,Uttarakhand,2020,4,Xiaomi,594817,22.91
6480,Uttarakhand,2020,4,Samsung,504450,19.43
6481,Uttarakhand,2020,4,Vivo,458644,17.67
6482,Uttarakhand,2020,4,Oppo,392059,15.10
6483,Uttarakhand,2020,4,Realme,165895,6.39
6484,Uttarakhand,2020,4,Apple,65898,2.54
6485,Uttarakhand,2020,4,Motorola,53771,2.07
6486,Uttarakhand,2020,4,Huawei,45541,1.75
6487,Uttarakhand,2020,4,OnePlus,36256,1.40
6488,Uttarakhand,2020,4,Micromax,32967,1.27
6489,Uttarakhand,2020,4,Others,245946,9.47
6490,Uttarakhand,2021,1,Xiaomi,639297,22.81
6491,Uttarakhand,2021,1,Samsung,541527,19.33
6492,Uttarakhand,2021,1,Vivo,505799,18.05
6493,Uttarakhand,2021,1,Oppo,425532,15.19
6494,Uttarakhand,2021,1,Realme,186140,6.64
6495,Uttarakhand,2021,1,Apple,71103,2.54
6496,Uttarakhand,2021,1,Motorola,55240,1.97
6497,Uttarakhand,2021,1,Huawei,47693,1.70
6498,Uttarakhand,2021,1,OnePlus,38553,1.38
6499,Uttarakhand,2021,1,Micromax,33204,1.18
6500,Uttarakhand,2021,1,Others,258034,9.21
6501,Uttarakhand,2021,2,Xiaomi,681400,22.68
6502,Uttarakhand,2021,2,Samsung,575576,19.16
6503,Uttarakhand,2021,2,Vivo,551124,18.35
6504,Uttarakhand,2021,2,Oppo,457475,15.23
6505,Uttarakhand,2021,2,Realme,217098,7.23
6506,Uttarakhand,2021,2,Apple,76591,2.55
6507,Uttarakhand,2021,2,Motorola,55396,1.84
6508,Uttarakhand,2021,2,Huawei,47115,1.57
6509,Uttarakhand,2021,2,OnePlus,42606,1.42
6510,Uttarakhand,2021,2,Lava,34399,1.15
6511,Uttarakhand,2021,2,Others,265260,8.83
6512,Uttarakhand,2021,3,Xiaomi,729762,22.57
6513,Uttarakhand,2021,3,Vivo,607277,18.78
6514,Uttarakhand,2021,3,Samsung,603594,18.67
6515,Uttarakhand,2021,3,Oppo,495230,15.32
6516,Uttarakhand,2021,3,Realme,252524,7.81
6517,Uttarakhand,2021,3,Apple,82495,2.55
6518,Uttarakhand,2021,3,Motorola,55103,1.70
6519,Uttarakhand,2021,3,OnePlus,50778,1.57
6520,Uttarakhand,2021,3,Huawei,48071,1.49
6521,Uttarakhand,2021,3,Lava,34054,1.05
6522,Uttarakhand,2021,3,Others,274621,8.49
6523,Uttarakhand,2021,4,Xiaomi,771248,22.29
6524,Uttarakhand,2021,4,Vivo,655975,18.96
6525,Uttarakhand,2021,4,Samsung,635155,18.36
6526,Uttarakhand,2021,4,Oppo,530288,15.33
6527,Uttarakhand,2021,4,Realme,296672,8.57
6528,Uttarakhand,2021,4,Apple,94375,2.73
6529,Uttarakhand,2021,4,OnePlus,58873,1.70
6530,Uttarakhand,2021,4,Motorola,55844,1.61
6531,Uttarakhand,2021,4,Huawei,46660,1.35
6532,Uttarakhand,2021,4,HMD Global,34563,1.00
6533,Uttarakhand,2021,4,Others,280362,8.10
6534,Uttarakhand,2022,1,Xiaomi,807803,21.98
6535,Uttarakhand,2022,1,Vivo,700872,19.07
6536,Uttarakhand,2022,1,Samsung,663403,18.05
6537,Uttarakhand,2022,1,Oppo,566718,15.42
6538,Uttarakhand,2022,1,Realme,337092,9.17
6539,Uttarakhand,2022,1,Apple,103605,2.82
6540,Uttarakhand,2022,1,OnePlus,66561,1.81
6541,Uttarakhand,2022,1,Motorola,56044,1.53
6542,Uttarakhand,2022,1,Huawei,46393,1.26
6543,Uttarakhand,2022,1,Tecno,36937,1.01
6544,Uttarakhand,2022,1,Others,289401,7.88
6545,West Bengal,2018,1,Xiaomi,691026,26.53
6546,West Bengal,2018,1,Samsung,519298,19.94
6547,West Bengal,2018,1,Vivo,243921,9.36
6548,West Bengal,2018,1,Oppo,208584,8.01
6549,West Bengal,2018,1,Realme,148665,5.71
6550,West Bengal,2018,1,Lenovo,105358,4.04
6551,West Bengal,2018,1,Motorola,94958,3.65
6552,West Bengal,2018,1,Micromax,65727,2.52
6553,West Bengal,2018,1,Asus,57025,2.19
6554,West Bengal,2018,1,Gionee,50958,1.96
6555,West Bengal,2018,1,Others,419269,16.10
6556,West Bengal,2018,2,Xiaomi,1032175,26.92
6557,West Bengal,2018,2,Samsung,760518,19.84
6558,West Bengal,2018,2,Vivo,372159,9.71
6559,West Bengal,2018,2,Oppo,311433,8.12
6560,West Bengal,2018,2,Realme,213272,5.56
6561,West Bengal,2018,2,Lenovo,152286,3.97
6562,West Bengal,2018,2,Motorola,139123,3.63
6563,West Bengal,2018,2,Micromax,98869,2.58
6564,West Bengal,2018,2,Asus,79911,2.08
6565,West Bengal,2018,2,Gionee,70537,1.84
6566,West Bengal,2018,2,Others,603512,15.74
6567,West Bengal,2018,3,Xiaomi,1324033,27.29
6568,West Bengal,2018,3,Samsung,980572,20.21
6569,West Bengal,2018,3,Vivo,495428,10.21
6570,West Bengal,2018,3,Oppo,407522,8.40
6571,West Bengal,2018,3,Realme,269396,5.55
6572,West Bengal,2018,3,Lenovo,177257,3.65
6573,West Bengal,2018,3,Motorola,173514,3.58
6574,West Bengal,2018,3,Micromax,111238,2.29
6575,West Bengal,2018,3,Asus,98821,2.04
6576,West Bengal,2018,3,Gionee,85256,1.76
6577,West Bengal,2018,3,Others,728703,15.02
6578,West Bengal,2018,4,Xiaomi,1710240,27.24
6579,West Bengal,2018,4,Samsung,1302124,20.74
6580,West Bengal,2018,4,Vivo,678746,10.81
6581,West Bengal,2018,4,Oppo,557207,8.87
6582,West Bengal,2018,4,Realme,340318,5.42
6583,West Bengal,2018,4,Lenovo,219466,3.50
6584,West Bengal,2018,4,Motorola,216376,3.45
6585,West Bengal,2018,4,Micromax,129429,2.06
6586,West Bengal,2018,4,Asus,128184,2.04
6587,West Bengal,2018,4,Huawei,101601,1.62
6588,West Bengal,2018,4,Others,895587,14.26
6589,West Bengal,2019,1,Xiaomi,2022433,27.15
6590,West Bengal,2019,1,Samsung,1565366,21.01
6591,West Bengal,2019,1,Vivo,836434,11.23
6592,West Bengal,2019,1,Oppo,688682,9.24
6593,West Bengal,2019,1,Realme,399235,5.36
6594,West Bengal,2019,1,Lenovo,246103,3.30
6595,West Bengal,2019,1,Motorola,244646,3.28
6596,West Bengal,2019,1,Asus,154312,2.07
6597,West Bengal,2019,1,Micromax,143198,1.92
6598,West Bengal,2019,1,Huawei,126854,1.70
6599,West Bengal,2019,1,Others,1022162,13.72
6600,West Bengal,2019,2,Xiaomi,2332770,27.08
6601,West Bengal,2019,2,Samsung,1833729,21.29
6602,West Bengal,2019,2,Vivo,998435,11.59
6603,West Bengal,2019,2,Oppo,822829,9.55
6604,West Bengal,2019,2,Realme,462160,5.37
6605,West Bengal,2019,2,Motorola,274043,3.18
6606,West Bengal,2019,2,Lenovo,272456,3.16
6607,West Bengal,2019,2,Asus,182055,2.11
6608,West Bengal,2019,2,Micromax,151716,1.76
6609,West Bengal,2019,2,Huawei,148349,1.72
6610,West Bengal,2019,2,Others,1134253,13.17
6611,West Bengal,2019,3,Xiaomi,2610101,27.07
6612,West Bengal,2019,3,Samsung,2060536,21.37
6613,West Bengal,2019,3,Vivo,1158257,12.01
6614,West Bengal,2019,3,Oppo,942250,9.77
6615,West Bengal,2019,3,Realme,533954,5.54
6616,West Bengal,2019,3,Motorola,292513,3.03
6617,West Bengal,2019,3,Lenovo,278208,2.89
6618,West Bengal,2019,3,Asus,207568,2.15
6619,West Bengal,2019,3,Huawei,169240,1.76
6620,West Bengal,2019,3,Micromax,162560,1.69
6621,West Bengal,2019,3,Others,1228035,12.73
6622,West Bengal,2019,4,Xiaomi,2944739,27.05
6623,West Bengal,2019,4,Samsung,2312247,21.24
6624,West Bengal,2019,4,Vivo,1347847,12.38
6625,West Bengal,2019,4,Oppo,1085985,9.98
6626,West Bengal,2019,4,Realme,644719,5.92
6627,West Bengal,2019,4,Motorola,315603,2.90
6628,West Bengal,2019,4,Lenovo,296257,2.72
6629,West Bengal,2019,4,Asus,219070,2.01
6630,West Bengal,2019,4,Huawei,193056,1.77
6631,West Bengal,2019,4,Micromax,175245,1.61
6632,West Bengal,2019,4,Others,1350290,12.40
6633,West Bengal,2020,1,Xiaomi,3213394,26.87
6634,West Bengal,2020,1,Samsung,2535508,21.20
6635,West Bengal,2020,1,Vivo,1536003,12.84
6636,West Bengal,2020,1,Oppo,1220788,10.21
6637,West Bengal,2020,1,Realme,746055,6.24
6638,West Bengal,2020,1,Motorola,331516,2.77
6639,West Bengal,2020,1,Lenovo,313552,2.62
6640,West Bengal,2020,1,Asus,237380,1.98
6641,West Bengal,2020,1,Huawei,211478,1.77
6642,West Bengal,2020,1,Micromax,174080,1.46
6643,West Bengal,2020,1,Others,1441068,12.05
6644,West Bengal,2020,2,Xiaomi,3510266,26.55
6645,West Bengal,2020,2,Samsung,2820007,21.33
6646,West Bengal,2020,2,Vivo,1751321,13.25
6647,West Bengal,2020,2,Oppo,1382437,10.46
6648,West Bengal,2020,2,Realme,851955,6.44
6649,West Bengal,2020,2,Motorola,353913,2.68
6650,West Bengal,2020,2,Lenovo,327067,2.47
6651,West Bengal,2020,2,Asus,255405,1.93
6652,West Bengal,2020,2,Huawei,230762,1.75
6653,West Bengal,2020,2,Micromax,183519,1.39
6654,West Bengal,2020,2,Others,1555370,11.76
6655,West Bengal,2020,3,Xiaomi,3792457,26.25
6656,West Bengal,2020,3,Samsung,3093948,21.41
6657,West Bengal,2020,3,Vivo,1985209,13.74
6658,West Bengal,2020,3,Oppo,1540143,10.66
6659,West Bengal,2020,3,Realme,970468,6.72
6660,West Bengal,2020,3,Motorola,373328,2.58
6661,West Bengal,2020,3,Lenovo,341183,2.36
6662,West Bengal,2020,3,Asus,270618,1.87
6663,West Bengal,2020,3,Huawei,247335,1.71
6664,West Bengal,2020,3,Micromax,190350,1.32
6665,West Bengal,2020,3,Others,1643327,11.37
6666,West Bengal,2020,4,Xiaomi,4070350,25.99
6667,West Bengal,2020,4,Samsung,3365601,21.49
6668,West Bengal,2020,4,Vivo,2206769,14.09
6669,West Bengal,2020,4,Oppo,1690166,10.79
6670,West Bengal,2020,4,Realme,1095750,7.00
6671,West Bengal,2020,4,Motorola,390257,2.49
6672,West Bengal,2020,4,Lenovo,354637,2.26
6673,West Bengal,2020,4,Asus,283758,1.81
6674,West Bengal,2020,4,Huawei,262902,1.68
6675,West Bengal,2020,4,Micromax,196449,1.25
6676,West Bengal,2020,4,Others,1745454,11.14
6677,West Bengal,2021,1,Xiaomi,4357020,25.92
6678,West Bengal,2021,1,Samsung,3588427,21.35
6679,West Bengal,2021,1,Vivo,2441181,14.52
6680,West Bengal,2021,1,Oppo,1829470,10.88
6681,West Bengal,2021,1,Realme,1227019,7.30
6682,West Bengal,2021,1,Motorola,400214,2.38
6683,West Bengal,2021,1,Lenovo,356875,2.12
6684,West Bengal,2021,1,Asus,303793,1.81
6685,West Bengal,2021,1,Huawei,275299,1.64
6686,West Bengal,2021,1,Micromax,198652,1.18
6687,West Bengal,2021,1,Others,1830849,10.89
6688,West Bengal,2021,2,Xiaomi,4654760,25.89
6689,West Bengal,2021,2,Samsung,3778434,21.01
6690,West Bengal,2021,2,Vivo,2703412,15.04
6691,West Bengal,2021,2,Oppo,1970103,10.96
6692,West Bengal,2021,2,Realme,1419072,7.89
6693,West Bengal,2021,2,Motorola,402767,2.24
6694,West Bengal,2021,2,Lenovo,350841,1.95
6695,West Bengal,2021,2,Asus,297579,1.66
6696,West Bengal,2021,2,Huawei,272965,1.52
6697,West Bengal,2021,2,Apple,201393,1.12
6698,West Bengal,2021,2,Others,1928653,10.73
