,State,Year,Quarter,district,registeredUsers,appOpens
14773,Telangana,2020,1,nagarkurnool ,165017,6257385
14774,Telangana,2020,1,peddapalle ,219359,7505646
14775,Telangana,2020,1,nirmal ,105257,2811442
14776,Telangana,2020,1,mahabubabad ,133329,4878564
14777,Telangana,2020,1,sangareddy ,542540,17730360
14778,Telangana,2020,1,wanaparthy ,95305,3260565
14779,Telangana,2020,1,vikarabad ,146927,4501087
14780,Telangana,2020,1,jagtial ,186557,4571872
14781,Telangana,2020,1,yadadri bhuvanagiri ,184218,7042753
14782,Telangana,2020,1,medak ,131276,4325061
14783,Telangana,2020,1,mahbubnagar ,198442,6473191
14784,Telangana,2020,1,jaya shankar bhalupally ,83741,3416159
14785,Telangana,2020,1,warangal urban ,457591,18169055
14786,Telangana,2020,1,rangareddy ,2166829,92956758
14787,Telangana,2020,1,hyderabad ,2483843,94202316
14788,Telangana,2020,1,suryapet ,215377,6397940
14789,Telangana,2020,1,jogulamba gadwal ,98743,3023309
14790,Telangana,2020,1,kamareddy ,162054,4963635
14791,Telangana,2020,1,mulugu ,47202,1912194
14792,Telangana,2020,1,medchal malkajgiri ,1845599,76127707
14793,Telangana,2020,1,karimnagar ,334300,10431331
14794,Telangana,2020,1,mancherial ,201832,6523023
14795,Telangana,2020,1,siddipet ,245168,8153463
14796,Telangana,2020,1,khammam ,340747,10674831
14797,Telangana,2020,2,narayanpet ,79975,2974720
14798,Telangana,2020,2,nalgonda ,393199,14312604
14799,Telangana,2020,2,jangaon ,135637,6127838
14800,Telangana,2020,2,bhadradri kothagudem ,269053,9040151
14801,Telangana,2020,2,warangal rural ,152409,7087689
14802,Telangana,2020,2,kumuram bheem asifabad ,70431,2213551
14803,Telangana,2020,2,nizamabad ,362663,9986332
14804,Telangana,2020,2,adilabad ,102358,2617153
14805,Telangana,2020,2,rajanna sircilla ,131832,3715018
14806,Telangana,2020,2,nagarkurnool ,185422,8108321
14807,Telangana,2020,2,peddapalle ,238823,8306455
14808,Telangana,2020,2,nirmal ,119692,3263795
14809,Telangana,2020,2,mahabubabad ,148880,6393465
14810,Telangana,2020,2,sangareddy ,593360,16942095
14811,Telangana,2020,2,wanaparthy ,106739,4127393
14812,Telangana,2020,2,vikarabad ,167218,5623203
14813,Telangana,2020,2,jagtial ,208759,5423820
14814,Telangana,2020,2,yadadri bhuvanagiri ,202936,7381812
14815,Telangana,2020,2,medak ,145635,4919329
14816,Telangana,2020,2,mahbubnagar ,220639,6873172
14817,Telangana,2020,2,jaya shankar bhalupally ,91966,3983691
14818,Telangana,2020,2,warangal urban ,495066,15269694
14819,Telangana,2020,2,rangareddy ,2313748,52633672
14820,Telangana,2020,2,hyderabad ,2653534,50253743
14821,Telangana,2020,2,suryapet ,242820,8146908
14822,Telangana,2020,2,jogulamba gadwal ,112769,3716099
14823,Telangana,2020,2,kamareddy ,182240,6089670
14824,Telangana,2020,2,mulugu ,53156,2087930
14825,Telangana,2020,2,medchal malkajgiri ,1963353,50404417
14826,Telangana,2020,2,karimnagar ,362986,10218611
14827,Telangana,2020,2,mancherial ,221435,7442038
14828,Telangana,2020,2,siddipet ,269076,9050527
14829,Telangana,2020,2,khammam ,380382,12395589
14830,Telangana,2020,3,narayanpet ,88897,3444383
14831,Telangana,2020,3,nalgonda ,435022,18261971
14832,Telangana,2020,3,jangaon ,148978,7332319
14833,Telangana,2020,3,bhadradri kothagudem ,297785,12289002
14834,Telangana,2020,3,warangal rural ,168438,8501734
14835,Telangana,2020,3,kumuram bheem asifabad ,79379,2953601
14836,Telangana,2020,3,nizamabad ,405678,13663242
14837,Telangana,2020,3,adilabad ,114763,3495961
14838,Telangana,2020,3,rajanna sircilla ,145258,4948986
14839,Telangana,2020,3,nagarkurnool ,205810,9825044
14840,Telangana,2020,3,peddapalle ,259183,11171940
14841,Telangana,2020,3,nirmal ,134124,4435475
14842,Telangana,2020,3,mahabubabad ,164800,7776597
14843,Telangana,2020,3,sangareddy ,649580,23488143
14844,Telangana,2020,3,wanaparthy ,117968,5003628
14845,Telangana,2020,3,vikarabad ,186369,6732351
14846,Telangana,2020,3,jagtial ,232101,7411018
14847,Telangana,2020,3,yadadri bhuvanagiri ,223066,9822913
14848,Telangana,2020,3,medak ,160492,5966321
14849,Telangana,2020,3,mahbubnagar ,243998,9270326
14850,Telangana,2020,3,jaya shankar bhalupally ,100886,5210450
14851,Telangana,2020,3,warangal urban ,535485,22283028
14852,Telangana,2020,3,rangareddy ,2495699,84072270
14853,Telangana,2020,3,hyderabad ,2875965,81783431
14854,Telangana,2020,3,suryapet ,269601,10631693
14855,Telangana,2020,3,jogulamba gadwal ,126584,5055006
14856,Telangana,2020,3,kamareddy ,201892,7423110
14857,Telangana,2020,3,mulugu ,59368,2688237
14858,Telangana,2020,3,medchal malkajgiri ,2111567,78894984
14859,Telangana,2020,3,karimnagar ,394328,14576555
14860,Telangana,2020,3,mancherial ,242301,10591575
14861,Telangana,2020,3,siddipet ,294416,11731189
14862,Telangana,2020,3,khammam ,421101,17045442
14863,Telangana,2020,4,narayanpet ,98243,4279253
14864,Telangana,2020,4,nalgonda ,478409,24303721
14865,Telangana,2020,4,jangaon ,162803,9424072
14866,Telangana,2020,4,bhadradri kothagudem ,328326,16865688
14867,Telangana,2020,4,warangal rural ,183786,10385430
14868,Telangana,2020,4,kumuram bheem asifabad ,88807,4105386
14869,Telangana,2020,4,nizamabad ,449731,18746196
14870,Telangana,2020,4,adilabad ,128184,5003861
14871,Telangana,2020,4,rajanna sircilla ,160123,6904037
14872,Telangana,2020,4,nagarkurnool ,226388,12171167
14873,Telangana,2020,4,peddapalle ,281140,15343725
14874,Telangana,2020,4,nirmal ,148827,5912155
14875,Telangana,2020,4,mahabubabad ,181203,9775880
14876,Telangana,2020,4,sangareddy ,711551,33690075
14877,Telangana,2020,4,wanaparthy ,129768,6497923
14878,Telangana,2020,4,vikarabad ,205866,8953295
14879,Telangana,2020,4,jagtial ,256382,10089257
14880,Telangana,2020,4,yadadri bhuvanagiri ,244210,13695103
14881,Telangana,2020,4,medak ,176543,8365745
14882,Telangana,2020,4,mahbubnagar ,268580,12656725
14883,Telangana,2020,4,jaya shankar bhalupally ,109685,6567074
14884,Telangana,2020,4,warangal urban ,579306,30652741
14885,Telangana,2020,4,rangareddy ,2704868,130198376
14886,Telangana,2020,4,hyderabad ,3142385,133815496
14887,Telangana,2020,4,suryapet ,296172,14190129
14888,Telangana,2020,4,jogulamba gadwal ,139726,6298254
14889,Telangana,2020,4,kamareddy ,222619,10099481
14890,Telangana,2020,4,mulugu ,65683,3531967
14891,Telangana,2020,4,medchal malkajgiri ,2282695,118770158
14892,Telangana,2020,4,karimnagar ,428019,20214083
14893,Telangana,2020,4,mancherial ,264886,14874505
14894,Telangana,2020,4,siddipet ,321082,15903514
14895,Telangana,2020,4,khammam ,461801,22329763
14896,Telangana,2021,1,narayanpet ,106583,4879296
14897,Telangana,2021,1,nalgonda ,517727,27638199
14898,Telangana,2021,1,jangaon ,175735,10737744
14899,Telangana,2021,1,bhadradri kothagudem ,354847,19161712
14900,Telangana,2021,1,warangal rural ,197677,11246867
14901,Telangana,2021,1,kumuram bheem asifabad ,96381,4981178
14902,Telangana,2021,1,nizamabad ,485751,21011313
14903,Telangana,2021,1,adilabad ,138946,6058994
14904,Telangana,2021,1,rajanna sircilla ,172651,7870680
14905,Telangana,2021,1,nagarkurnool ,245417,14130703
14906,Telangana,2021,1,peddapalle ,302119,17000004
14907,Telangana,2021,1,nirmal ,161330,6825009
14908,Telangana,2021,1,mahabubabad ,195493,10915276
14909,Telangana,2021,1,sangareddy ,767476,40044462
14910,Telangana,2021,1,wanaparthy ,140134,7311810
14911,Telangana,2021,1,vikarabad ,222697,10478282
14912,Telangana,2021,1,jagtial ,276806,11635474
14913,Telangana,2021,1,yadadri bhuvanagiri ,263598,15881813
14914,Telangana,2021,1,medak ,190586,9500652
14915,Telangana,2021,1,mahbubnagar ,290086,14780834
14916,Telangana,2021,1,jaya shankar bhalupally ,118229,7311296
14917,Telangana,2021,1,warangal urban ,620947,35661562
14918,Telangana,2021,1,rangareddy ,2906635,164961999
14919,Telangana,2021,1,hyderabad ,3379663,171306090
14920,Telangana,2021,1,suryapet ,320013,16329250
14921,Telangana,2021,1,jogulamba gadwal ,150765,6985199
14922,Telangana,2021,1,kamareddy ,240460,11023229
14923,Telangana,2021,1,mulugu ,71073,4160226
14924,Telangana,2021,1,medchal malkajgiri ,2450573,146584671
14925,Telangana,2021,1,karimnagar ,459407,23293364
14926,Telangana,2021,1,mancherial ,285446,16741307
14927,Telangana,2021,1,siddipet ,346000,18464802
14928,Telangana,2021,1,khammam ,497818,25126745
14929,Telangana,2021,2,narayanpet ,114463,10568396
14930,Telangana,2021,2,nalgonda ,555043,43957369
14931,Telangana,2021,2,jangaon ,188184,17884084
14932,Telangana,2021,2,bhadradri kothagudem ,380059,26785841
14933,Telangana,2021,2,warangal rural ,211532,14875784
14934,Telangana,2021,2,kumuram bheem asifabad ,103556,9718979
14935,Telangana,2021,2,nizamabad ,518801,27507980
14936,Telangana,2021,2,adilabad ,148869,10445610
14937,Telangana,2021,2,rajanna sircilla ,184273,10932369
14938,Telangana,2021,2,nagarkurnool ,263411,26796756
14939,Telangana,2021,2,peddapalle ,322666,19550159
14940,Telangana,2021,2,nirmal ,172714,12440675
14941,Telangana,2021,2,mahabubabad ,209567,16994546
14942,Telangana,2021,2,sangareddy ,820387,40510366
14943,Telangana,2021,2,wanaparthy ,150138,12327128
14944,Telangana,2021,2,vikarabad ,238633,18596926
14945,Telangana,2021,2,jagtial ,295472,16125474
14946,Telangana,2021,2,yadadri bhuvanagiri ,282382,22992550
14947,Telangana,2021,2,medak ,204292,14977139
14948,Telangana,2021,2,mahbubnagar ,310193,18571180
14949,Telangana,2021,2,jaya shankar bhalupally ,126605,11889883
14950,Telangana,2021,2,warangal urban ,661592,27667829
14951,Telangana,2021,2,rangareddy ,3097973,114677944
14952,Telangana,2021,2,hyderabad ,3598337,103186542
14953,Telangana,2021,2,suryapet ,342919,23148345
14954,Telangana,2021,2,jogulamba gadwal ,161753,11573190
14955,Telangana,2021,2,kamareddy ,257384,18349435
14956,Telangana,2021,2,mulugu ,76355,8730473
14957,Telangana,2021,2,medchal malkajgiri ,2611159,94016405
14958,Telangana,2021,2,karimnagar ,490218,23072270
14959,Telangana,2021,2,mancherial ,305137,21806217
14960,Telangana,2021,2,siddipet ,370224,24952714
14961,Telangana,2021,2,khammam ,532589,29687134
14962,Telangana,2021,3,narayanpet ,123698,12600713
14963,Telangana,2021,3,nalgonda ,598288,49183567
14964,Telangana,2021,3,jangaon ,202760,19954357
14965,Telangana,2021,3,bhadradri kothagudem ,409224,32652497
14966,Telangana,2021,3,warangal rural ,227582,16044231
14967,Telangana,2021,3,kumuram bheem asifabad ,112005,12374636
14968,Telangana,2021,3,nizamabad ,556044,30872892
14969,Telangana,2021,3,adilabad ,160401,13550832
14970,Telangana,2021,3,rajanna sircilla ,197653,12946883
14971,Telangana,2021,3,nagarkurnool ,284427,32443551
14972,Telangana,2021,3,peddapalle ,346172,22273221
14973,Telangana,2021,3,nirmal ,186080,14516617
14974,Telangana,2021,3,mahabubabad ,225821,18716303
14975,Telangana,2021,3,sangareddy ,880907,48000652
14976,Telangana,2021,3,wanaparthy ,161625,13973770
14977,Telangana,2021,3,vikarabad ,257234,21915189
14978,Telangana,2021,3,jagtial ,316708,18647662
14979,Telangana,2021,3,yadadri bhuvanagiri ,303988,27134768
14980,Telangana,2021,3,medak ,220085,16585388
14981,Telangana,2021,3,mahbubnagar ,332912,22433630
14982,Telangana,2021,3,jaya shankar bhalupally ,136483,13403776
14983,Telangana,2021,3,warangal urban ,707591,34485735
14984,Telangana,2021,3,rangareddy ,3310906,152255269
14985,Telangana,2021,3,hyderabad ,3839513,138904779
14986,Telangana,2021,3,suryapet ,369487,26206177
14987,Telangana,2021,3,jogulamba gadwal ,174716,15082826
14988,Telangana,2021,3,kamareddy ,276848,20064605
14989,Telangana,2021,3,mulugu ,82466,10704784
14990,Telangana,2021,3,medchal malkajgiri ,2790387,122352691
14991,Telangana,2021,3,karimnagar ,524929,27893947
14992,Telangana,2021,3,mancherial ,327681,25861713
14993,Telangana,2021,3,siddipet ,398010,28683328
14994,Telangana,2021,3,khammam ,572647,34808208
14995,Telangana,2021,4,narayanpet ,132812,9885605
14996,Telangana,2021,4,nalgonda ,641044,49387802
14997,Telangana,2021,4,jangaon ,216959,19454795
14998,Telangana,2021,4,bhadradri kothagudem ,438017,31523917
14999,Telangana,2021,4,warangal rural ,243471,18842708
15000,Telangana,2021,4,kumuram bheem asifabad ,120270,9921783
15001,Telangana,2021,4,nizamabad ,593223,43139132
15002,Telangana,2021,4,adilabad ,171840,11973849
15003,Telangana,2021,4,rajanna sircilla ,210757,15899445
15004,Telangana,2021,4,nagarkurnool ,304863,25806289
15005,Telangana,2021,4,peddapalle ,369792,28436891
15006,Telangana,2021,4,nirmal ,199256,15126416
15007,Telangana,2021,4,mahabubabad ,242028,17962206
15008,Telangana,2021,4,sangareddy ,940845,65270943
15009,Telangana,2021,4,wanaparthy ,173070,13082876
15010,Telangana,2021,4,vikarabad ,275384,21678658
15011,Telangana,2021,4,jagtial ,337979,23826683
15012,Telangana,2021,4,yadadri bhuvanagiri ,325245,29576100
15013,Telangana,2021,4,medak ,235661,18654116
15014,Telangana,2021,4,mahbubnagar ,355529,27383427
15015,Telangana,2021,4,jaya shankar bhalupally ,146183,11945405
15016,Telangana,2021,4,warangal urban ,753613,50362105
15017,Telangana,2021,4,rangareddy ,3523496,223574100
15018,Telangana,2021,4,hyderabad ,4081185,216036952
15019,Telangana,2021,4,suryapet ,395614,29089685
15020,Telangana,2021,4,jogulamba gadwal ,187444,12596236
15021,Telangana,2021,4,kamareddy ,296281,22680871
15022,Telangana,2021,4,mulugu ,88544,7330070
15023,Telangana,2021,4,medchal malkajgiri ,2969740,193566420
15024,Telangana,2021,4,karimnagar ,559456,39304222
15025,Telangana,2021,4,mancherial ,350142,29531278
15026,Telangana,2021,4,siddipet ,425592,35107007
15027,Telangana,2021,4,khammam ,612314,39641400
15028,Telangana,2022,1,narayanpet ,141328,24536040
15029,Telangana,2022,1,nalgonda ,681754,78536056
15030,Telangana,2022,1,jangaon ,230792,33506381
15031,Telangana,2022,1,bhadradri kothagudem ,465349,47828778
15032,Telangana,2022,1,warangal rural ,259006,20722699
15033,Telangana,2022,1,kumuram bheem asifabad ,128148,23216915
15034,Telangana,2022,1,nizamabad ,628661,45635773
15035,Telangana,2022,1,adilabad ,182668,25726396
15036,Telangana,2022,1,rajanna sircilla ,223437,20874197
15037,Telangana,2022,1,nagarkurnool ,324408,60647215
15038,Telangana,2022,1,peddapalle ,392476,26729462
15039,Telangana,2022,1,nirmal ,211771,31155753
15040,Telangana,2022,1,mahabubabad ,257761,26617012
15041,Telangana,2022,1,sangareddy ,997988,48529759
15042,Telangana,2022,1,wanaparthy ,183885,21853834
15043,Telangana,2022,1,vikarabad ,292925,40205178
15044,Telangana,2022,1,jagtial ,358314,32122010
15045,Telangana,2022,1,yadadri bhuvanagiri ,345555,43364083
15046,Telangana,2022,1,medak ,250764,26785493
15047,Telangana,2022,1,mahbubnagar ,377199,31979642
15048,Telangana,2022,1,jaya shankar bhalupally ,155585,19712978
15049,Telangana,2022,1,warangal urban ,797162,21446613
15050,Telangana,2022,1,rangareddy ,3722676,79856901
15051,Telangana,2022,1,hyderabad ,4306136,36924268
15052,Telangana,2022,1,suryapet ,420703,35742581
15053,Telangana,2022,1,jogulamba gadwal ,199570,22596775
15054,Telangana,2022,1,kamareddy ,314999,34435197
15055,Telangana,2022,1,mulugu ,94447,24353047
15056,Telangana,2022,1,medchal malkajgiri ,3138387,36878958
15057,Telangana,2022,1,karimnagar ,592752,27194131
15058,Telangana,2022,1,mancherial ,371749,35198365
15059,Telangana,2022,1,siddipet ,452034,44351650
15060,Telangana,2022,1,khammam ,650223,39600384
15061,Telangana,2022,2,narayanpet ,149430,27687075
15062,Telangana,2022,2,nalgonda ,719911,85869907
15063,Telangana,2022,2,jangaon ,243599,37861712
15064,Telangana,2022,2,bhadradri kothagudem ,491003,53037326
15065,Telangana,2022,2,warangal rural ,273508,20983573
15066,Telangana,2022,2,kumuram bheem asifabad ,135588,26400339
15067,Telangana,2022,2,nizamabad ,662427,53358244
15068,Telangana,2022,2,adilabad ,192795,29410349
15069,Telangana,2022,2,rajanna sircilla ,235439,24898167
15070,Telangana,2022,2,nagarkurnool ,342621,62479162
15071,Telangana,2022,2,peddapalle ,413849,28523186
15072,Telangana,2022,2,nirmal ,223694,37127191
15073,Telangana,2022,2,mahabubabad ,272277,28074074
15074,Telangana,2022,2,sangareddy ,1051378,56481101
15075,Telangana,2022,2,wanaparthy ,194159,23776454
15076,Telangana,2022,2,vikarabad ,309288,45944923
15077,Telangana,2022,2,jagtial ,377794,35930120
15078,Telangana,2022,2,yadadri bhuvanagiri ,364848,48725489
15079,Telangana,2022,2,medak ,264807,31822099
15080,Telangana,2022,2,mahbubnagar ,397421,35909785
15081,Telangana,2022,2,jaya shankar bhalupally ,164390,19973850
15082,Telangana,2022,2,warangal urban ,838533,21541986
15083,Telangana,2022,2,rangareddy ,3911372,82671883
15084,Telangana,2022,2,hyderabad ,4519625,32945026
15085,Telangana,2022,2,suryapet ,444281,40672431
15086,Telangana,2022,2,jogulamba gadwal ,210937,25329332
15087,Telangana,2022,2,kamareddy ,332593,39767491
15088,Telangana,2022,2,mulugu ,99897,23789791
15089,Telangana,2022,2,medchal malkajgiri ,3297882,34313710
15090,Telangana,2022,2,karimnagar ,624054,29203287
15091,Telangana,2022,2,mancherial ,392343,38088686
15092,Telangana,2022,2,siddipet ,476865,51826750
15093,Telangana,2022,2,khammam ,685755,41834871
15094,Telangana,2022,3,narayanpet ,157410,29955283
15095,Telangana,2022,3,nalgonda ,758377,93670118
15096,Telangana,2022,3,jangaon ,256510,35822117
15097,Telangana,2022,3,bhadradri kothagudem ,517431,50653504
15098,Telangana,2022,3,warangal rural ,288239,19013375
15099,Telangana,2022,3,kumuram bheem asifabad ,142886,26874360
15100,Telangana,2022,3,nizamabad ,697031,46177998
15101,Telangana,2022,3,adilabad ,202926,31820070
15102,Telangana,2022,3,rajanna sircilla ,247866,26496042
15103,Telangana,2022,3,nagarkurnool ,360550,61610304
15104,Telangana,2022,3,peddapalle ,436008,25775599
15105,Telangana,2022,3,nirmal ,235565,34768227
15106,Telangana,2022,3,mahabubabad ,286902,27203065
15107,Telangana,2022,3,sangareddy ,1106571,57423815
15108,Telangana,2022,3,wanaparthy ,204432,23476250
15109,Telangana,2022,3,vikarabad ,325303,43278116
15110,Telangana,2022,3,jagtial ,397688,32356187
15111,Telangana,2022,3,yadadri bhuvanagiri ,384141,50093206
15112,Telangana,2022,3,medak ,278966,32430565
15113,Telangana,2022,3,mahbubnagar ,418280,36713378
15114,Telangana,2022,3,jaya shankar bhalupally ,173372,18695239
15115,Telangana,2022,3,warangal urban ,881363,20060029
15116,Telangana,2022,3,rangareddy ,4105107,84056871
15117,Telangana,2022,3,hyderabad ,4739891,30441899
15118,Telangana,2022,3,suryapet ,468196,37304827
15119,Telangana,2022,3,jogulamba gadwal ,222094,28532292
15120,Telangana,2022,3,kamareddy ,350370,37129247
15121,Telangana,2022,3,mulugu ,105383,22624524
15122,Telangana,2022,3,medchal malkajgiri ,3463208,31069503
15123,Telangana,2022,3,karimnagar ,656534,29267383
15124,Telangana,2022,3,mancherial ,413504,36518078
15125,Telangana,2022,3,siddipet ,502130,52694134
15126,Telangana,2022,3,khammam ,721877,41592039
15127,Telangana,2022,4,narayanpet ,164467,13004567
15128,Telangana,2022,4,nalgonda ,793688,62529082
15129,Telangana,2022,4,jangaon ,268072,24657265
15130,Telangana,2022,4,bhadradri kothagudem ,542203,35537846
15131,Telangana,2022,4,warangal rural ,301876,21240770
15132,Telangana,2022,4,kumuram bheem asifabad ,149386,13154999
15133,Telangana,2022,4,nizamabad ,729287,56961137
15134,Telangana,2022,4,adilabad ,212112,15274623
15135,Telangana,2022,4,rajanna sircilla ,259226,22135576
15136,Telangana,2022,4,nagarkurnool ,376720,30738008
15137,Telangana,2022,4,peddapalle ,457038,32257672
15138,Telangana,2022,4,nirmal ,246252,22299241
15139,Telangana,2022,4,mahabubabad ,300406,20996907
15140,Telangana,2022,4,sangareddy ,1159594,87156905
15141,Telangana,2022,4,wanaparthy ,214000,16391933
15142,Telangana,2022,4,vikarabad ,339772,29400033
15143,Telangana,2022,4,jagtial ,416065,33144670
15144,Telangana,2022,4,yadadri bhuvanagiri ,401963,39445615
15145,Telangana,2022,4,medak ,291807,25833641
15146,Telangana,2022,4,mahbubnagar ,437901,36385513
15147,Telangana,2022,4,jaya shankar bhalupally ,181521,13309373
15148,Telangana,2022,4,warangal urban ,923715,54185496
15149,Telangana,2022,4,rangareddy ,4296707,284957579
15150,Telangana,2022,4,hyderabad ,4962214,248166634
15151,Telangana,2022,4,suryapet ,490568,35754743
15152,Telangana,2022,4,jogulamba gadwal ,232376,14372667
15153,Telangana,2022,4,kamareddy ,366726,29482223
15154,Telangana,2022,4,mulugu ,110228,8903451
15155,Telangana,2022,4,medchal malkajgiri ,3628619,224766696
15156,Telangana,2022,4,karimnagar ,687385,50465466
15157,Telangana,2022,4,mancherial ,433627,34541874
15158,Telangana,2022,4,siddipet ,525155,47803119
15159,Telangana,2022,4,khammam ,755705,45973189
